startup_name,startup_amount_invested,startup_article_publication_date,startup_more_inf_url,startup_levée_de_fonds,startup_founders,startup_Number_of_employees,startup_web_site_url,startup_phone,startup_email
The Artist Academy,900 000 €,18/09/2018,https://www.jaimelesstartups.fr/news/the-artist-academy/,,,,,,
mozzeno,1 million €,14/09/2018,https://www.jaimelesstartups.fr/news/mozzeno-levee-de-fonds/,,,,,,
Archidvisor,"1,2 million €",11/09/2018,https://www.jaimelesstartups.fr/news/archidvisor-levee-de-fonds-startup-architecte/,,,,,,
SIMPLIS,2 millions €,11/09/2018,https://www.jaimelesstartups.fr/news/simplis-levee-de-fonds/,,,,,,
VELCO,3 millions €,10/09/2018,https://www.jaimelesstartups.fr/news/velco-levee-de-fonds/,,,,,,
Pricemoov,3 millions €,10/09/2018,https://www.jaimelesstartups.fr/news/pricemoov-levee-de-fonds/,,,,,,
Upfluence,3.6 millions $,05/09/2018,https://www.jaimelesstartups.fr/news/upfluence-levee-de-fonds/,,,,,,
Swapbook,500 000 €,04/09/2018,https://www.jaimelesstartups.fr/news/swapbook-startup-contre-isolement-social/,,,,,,
Ivalua est encore dans le Magic Quadrant,70 000 $,07/08/2018,https://www.jaimelesstartups.fr/news/ivalua-est-encore-dans-le-magic-quadrant/,,,,,,
FINALGO lève de fonds,87 630 €,01/08/2018,https://www.jaimelesstartups.fr/news/finalgo-leve-de-fonds/,,,,,,
Liberty Rider,"1,6 million €",26/07/2018,https://www.jaimelesstartups.fr/liberty-rider-application-securite-motards/,,,,,,
Popsy,"1,5 millions €",24/07/2018,https://www.jaimelesstartups.fr/popsy-intelligence-artificielle-appli/,,,,,,
Lemon Way,10 millions €,17/07/2018,https://www.jaimelesstartups.fr/news/lemon-way-levee-de-fond/,,,,,,
COMERSO,"2,2 millions €",12/07/2018,https://www.jaimelesstartups.fr/comerso-startup-valorisation-invendus-association/,,,,,,
AutoVisual,"1,5 million €",09/07/2018,https://www.jaimelesstartups.fr/autovisual-comparateur-voiture-occasion-data-science/,,,,,,
WOOM,750 000 €,06/07/2018,https://www.jaimelesstartups.fr/news/woom/,,,,,,
SKILLUP,2 millions €,21/06/2018,https://www.jaimelesstartups.fr/news/skillup/,,,,,,
Potager City,"7,5 millions €",21/06/2018,https://www.jaimelesstartups.fr/news/potager-city-distribution-alimentaire/,,,,,,
Blue,"1,2 million €",13/06/2018,https://www.jaimelesstartups.fr/blue-startup-agence-immobilier-digitalisation/,,,,,,
CityTaps,1.5 million €,13/06/2018,https://www.jaimelesstartups.fr/citytaps-startup-tech4good-eau-courante/,,,,,,
MyTrooperS,425 000 €,02/06/2018,https://www.jaimelesstartups.fr/news/mytroopers/,,,,,,
Nodus Factory,300 000 €,29/05/2018,https://www.jaimelesstartups.fr/news/nodus-factory-levee-de-fond/,,,,,,
Parlapapi,2 000 €,14/05/2018,https://www.jaimelesstartups.fr/parlapapi-appli-grand-parents-enfatnts-famille/,,,,,,
SPOTTT,500 000 €,14/05/2018,https://www.jaimelesstartups.fr/news/spottt/,,,,,,
Glowbl,1 million €,27/04/2018,https://www.jaimelesstartups.fr/news/glowbl-partenariat-whaller/,,,,,,
Ecov,"1,2 million €",27/04/2018,https://www.jaimelesstartups.fr/news/ecov/,,,,,,
Qapa,"12,7 millions €",26/04/2018,https://www.jaimelesstartups.fr/qapa-emploi-interimaires/,,,,,,
My Sam Cab,650 000 €,26/04/2018,https://www.jaimelesstartups.fr/my-sam-cab-assistant-personnel-vtc/,,,,,,
Gestion Sports,,25/04/2018,https://www.jaimelesstartups.fr/gestion-sports-saas-gestion-club/,,,,,,
Edebex,4 millions €,20/04/2018,https://www.jaimelesstartups.fr/edebex-factor-startup-facture-bfr/,,,,,,
Limber,250 000 €,18/04/2018,https://www.jaimelesstartups.fr/limber-campagnes-marketing-contenu-saas/,,,,,,
APPETIA,110 000 €,17/04/2018,https://www.jaimelesstartups.fr/appetia-assistant-personnel-en-cuisine/,,,,,,
Campanda,10 millions €,06/04/2018,https://www.jaimelesstartups.fr/campanda-marketplace-location-camping-car/,,,,,,
Agorastore,500 000 €,06/04/2018,https://www.jaimelesstartups.fr/agorastore/,,,,,,
Potager City,"7,5 millions €",04/04/2018,https://www.jaimelesstartups.fr/news/potager-city/,,,,,,
Newdeal,60 000 €,03/04/2018,https://www.jaimelesstartups.fr/newdeal-marketplace-lead-it-b2b/,,,,,,
SYMENT,600 000 €,27/03/2018,https://www.jaimelesstartups.fr/news/syment/,,,,,,
TacoTax,600 000 €,23/03/2018,https://www.jaimelesstartups.fr/tacotax-le-1er-coach-en-ligne-pour-vos-impots/,,,,,,
Mobee Travel,350 000 €,20/03/2018,https://www.jaimelesstartups.fr/handivoyage-voyage-handicapes-vacances/,,,,,,
Carlili,300 000 €,14/03/2018,https://www.jaimelesstartups.fr/carlili-location-voiture/,,,,,,
Advenworks,700 000 €,09/03/2018,https://www.jaimelesstartups.fr/news/advenworks/,,,,,,
Bleexo,500 000 €,08/03/2018,https://www.jaimelesstartups.fr/bleexo-leviers-de-lengagement-coach-les-managers/,,,,,,
Syllabs,2 millions €,08/03/2018,https://www.jaimelesstartups.fr/news/syllabs-levee-de-fonds/,,,,,,
Wity,"4,7 millions €",07/03/2018,https://www.jaimelesstartups.fr/news/wity-cabinet-expert-comptable-avocat-digital/,,,,,,
Groww,400 000 €,06/03/2018,https://www.jaimelesstartups.fr/groww-assistant-jardinier/,,,,,,
iKentoo,4.6 millions €,05/03/2018,https://www.jaimelesstartups.fr/ikentoo-caisse-enregistreuse-restaurant/,,,,,,
IPaidThat,105 000 €,02/03/2018,https://www.jaimelesstartups.fr/ipaidthat-comptabilite-machine-learning/,,,,,,
Kaliti,4 millions €,21/02/2018,https://www.jaimelesstartups.fr/kaliti-outil-gestion-projet-btp/,,,,,,
Allo-Media,12 millions €,21/02/2018,https://www.jaimelesstartups.fr/allo-media-tracking-cookie-appel-vocal/,,,,,,
Golem,300 000 €,15/02/2018,https://www.jaimelesstartups.fr/news/golem-ai-levee-fond-300000e/,,,,,,
Dayuse,15 millions €,14/02/2018,https://www.jaimelesstartups.fr/dayuse-reservation-hotel-journee/,,,,,,
IntuiLab,3 millions €,08/02/2018,https://www.jaimelesstartups.fr/news/intuilab-levee-de-fond/,,,,,,
Garantme,100 000 €,07/02/2018,https://www.jaimelesstartups.fr/garantme-garant-loyer-etudiant/,,,,,,
Smile&Pay,"2,5 million €",29/01/2018,https://www.jaimelesstartups.fr/news/smilepay/,,,,,,
Yousign lève 3 millions d’euros !,3 Millions €,25/01/2018,https://www.jaimelesstartups.fr/news/yousign-leve-3-millions-deuros/,,,,,,
CONNECTINNOV,400 000 €,16/01/2018,https://www.jaimelesstartups.fr/connectinnov-table-jeux-enfants-surface/,,,,,,
Cryptris,300 000 €,02/01/2018,https://www.jaimelesstartups.fr/news/cryptris/,,,,,,
TravelCar,22 millions €,22/12/2017,https://www.jaimelesstartups.fr/news/travelcar/,,,,,,
Glowbl,1 million €,06/12/2017,https://www.jaimelesstartups.fr/news/glowbl/,,,,,,
BEASYNESS,400 000 €,04/12/2017,https://www.jaimelesstartups.fr/beasyness-plateforme-decisionnelle-pour-entrepreneur/,,,,,,
SamBoat,2 million €,01/12/2017,https://www.jaimelesstartups.fr/news/samboat/,,,,,,
KYUMP,"2,4 millions €",30/11/2017,https://www.jaimelesstartups.fr/news/kyump/,,,,,,
Dans Ma Culotte,450 000 €,27/11/2017,https://www.jaimelesstartups.fr/news/dans-ma-culotte-levee-de-fonds/,,,,,,
Expateo,200 000 €,13/11/2017,https://www.jaimelesstartups.fr/expateo-administratif-expat/,,,,,,
Interactive Wall,170 000 €,09/11/2017,https://www.jaimelesstartups.fr/news/interactive-wall/,,,,,,
base10,400 000 €,08/11/2017,https://www.jaimelesstartups.fr/base10-marketplace-coworking-espace-de-travail/,,,,,,
MakeICI,1.6 million €,07/11/2017,https://www.jaimelesstartups.fr/news/makeici/,,,,,,
myfood,1 million €,26/10/2017,https://www.jaimelesstartups.fr/myfood-potager-serre-connecte/,,,,,,
UBLEAM,"1,25 million €",19/10/2017,https://www.jaimelesstartups.fr/ubleam-realite-augmentee-objet/,,,,,,
Linkky,210 000 €,12/10/2017,https://www.jaimelesstartups.fr/linkky-sondage-collaborateurs/,,,,,,
GAARDEN,2 millions €,11/10/2017,https://www.jaimelesstartups.fr/news/gaarden-levee-de-fonds/,,,,,,
Éditions Animées,72 000 €,05/10/2017,https://www.jaimelesstartups.fr/editions-animees/,,,,,,
ADDON-acs,300 000 €,04/10/2017,https://www.jaimelesstartups.fr/news/addon-acs/,,,,,,
Bloomco,,03/10/2017,https://www.jaimelesstartups.fr/expertaly-consultant-independant/,,,,,,
Early Birds,5 millions €,26/09/2017,https://www.jaimelesstartups.fr/news/early-birds/,,,,,,
energie-fruit,5 millions €,18/09/2017,https://www.jaimelesstartups.fr/energie-fruit-cosmetique/,,,,,,
Kumulus Vape,245 000 €,07/09/2017,https://www.jaimelesstartups.fr/news/kumulus-vape/,,,,,,
BarterLink,500 000 €,05/09/2017,https://www.jaimelesstartups.fr/barterlink/,,,,,,
Mooncard,750 000 €,23/08/2017,https://www.jaimelesstartups.fr/mooncard-carte-bleue-entreprise/,,,,,,
Ça Compte Pour Moi,,23/08/2017,https://www.jaimelesstartups.fr/ca-compte-pour-moi/,,,,,,
StarOfService,10 millions €,17/08/2017,https://www.jaimelesstartups.fr/starofservice-service-a-la-personne-monde/,,,,,,
Glowbl,1 million €,03/08/2017,https://www.jaimelesstartups.fr/glowbl-conference-en-ligne-reunion/,,,,,,
Stootie,10 millions €,02/08/2017,https://www.jaimelesstartups.fr/stootie-services-entre-particuliers-et-professionnels/,,,,,,
Q°emotion,500 000 €,31/07/2017,https://www.jaimelesstartups.fr/qemotion-mesurer-emotions-clients/,,,,,,
SHAKE IT EASY,100 000 €,26/07/2017,https://www.jaimelesstartups.fr/shake-it-easy/,,,,,,
Yousign,500 000 €,21/07/2017,https://www.jaimelesstartups.fr/yousign-signature-electronique/,,,,,,
France Barter,300 000 €,19/07/2017,https://www.jaimelesstartups.fr/france-barter/,,,,,,
RHINOV,1 million €,18/07/2017,https://www.jaimelesstartups.fr/rhinov-architecte-interieur-appli/,,,,,,
Happy Capital,320 000 €,17/07/2017,https://www.jaimelesstartups.fr/news/happy-capital/,,,,,,
Gifts for Change,360 000 €,12/07/2017,https://www.jaimelesstartups.fr/gifts-for-change/,,,,,,
SeDomicilier,600 000 €,11/07/2017,https://www.jaimelesstartups.fr/news/sedomicilier-domicilation-startups-stationf/,,,,,,
Emmene Ton Chien,55 000 €,10/07/2017,https://www.jaimelesstartups.fr/news/emmene-ton-chien-restaurant-accepte/,,,,,,
MyTrooperS,200 000 €,26/06/2017,https://www.jaimelesstartups.fr/mytroopers/,,,,,,
Iterop,750 000 €,22/06/2017,https://www.jaimelesstartups.fr/news/iterop/,,,,,,
Antsway,500 000 €,13/06/2017,https://www.jaimelesstartups.fr/antsway/,,,,,,
Spottt,70 000 €,12/06/2017,https://www.jaimelesstartups.fr/spottt/,,,,,,
La Belle Assiette,"1,3 million €",12/06/2017,https://www.jaimelesstartups.fr/news/la-belle-assiette-4/,,,,,,
Urban Circus,99 960 €,12/06/2017,https://www.jaimelesstartups.fr/urban-circus/,,,,,,
Cookorico,64 000 €,12/06/2017,https://www.jaimelesstartups.fr/cookorico/,,,,,,
GAARDEN,800 000 €,16/05/2017,https://www.jaimelesstartups.fr/news/gaarden/,,,,,,
Miraxess,200 000 €,15/05/2017,https://www.jaimelesstartups.fr/miraxess/,,,,,,
Devibox,"1,5 million €",09/05/2017,https://www.jaimelesstartups.fr/devibox-facturation-annuaire/,,,,,,
Travauxlib,"1,8 million €",02/05/2017,https://www.jaimelesstartups.fr/travauxlib/,,,,,,
Comme des Papas,500 000 €,21/04/2017,https://www.jaimelesstartups.fr/news/comme-des-papas/,,,,,,
Domaine Legal,200 000 €,20/04/2017,https://www.jaimelesstartups.fr/domaine-legal/,,,,,,
Inbenta,12 millions $,07/04/2017,https://www.jaimelesstartups.fr/news/inbenta-robot-humanoide/,,,,,,
Alan,12 millions €,30/03/2017,https://www.jaimelesstartups.fr/alan-assurance-sante-digitale/,,,,,,
Permettez-moi de construire,400 000 €,28/03/2017,https://www.jaimelesstartups.fr/news/permettez-moi-de-construire/,,,,,,
FinFrog,500 000 €,27/03/2017,https://www.jaimelesstartups.fr/finfrog/,,,,,,
PERFECT MEMORY,"1,5 million €",20/03/2017,https://www.jaimelesstartups.fr/perfect-memory/,,,,,,
Drawbotics,500 000 €,16/03/2017,https://www.jaimelesstartups.fr/news/drawbotics/,,,,,,
Divine Box,10 000 €,16/03/2017,https://www.jaimelesstartups.fr/divine-box/,,,,,,
ELDOTRAVO,1 million €,08/03/2017,https://www.jaimelesstartups.fr/eldotravo/,,,,,,
Mailjet,15 millions €,07/03/2017,https://www.jaimelesstartups.fr/mailjet-solution-emailing-cloud-saas/,,,,,,
Domaine Legal,200 000 €,03/03/2017,https://www.jaimelesstartups.fr/news/domaine-legal/,,,,,,
JIMINI’S,1 Million,23/02/2017,https://www.jaimelesstartups.fr/news/jiminis/,,,,,,
Nos Mondes Alternatifs,4627,22/02/2017,https://www.jaimelesstartups.fr/nos-mondes-alternatifs/,,,,,,
Livestorm,En cours,13/02/2017,https://www.jaimelesstartups.fr/livestorm/,,,,,,
Propulse Vidéo,Auto-financement,07/02/2017,https://www.jaimelesstartups.fr/propulse-video/,,,,,,
LENDOPOLIS,"5,3 millions",03/02/2017,https://www.jaimelesstartups.fr/lendopolis/,,,,,,
Cheerz,6 millions,02/02/2017,https://www.jaimelesstartups.fr/cheerz/,,,,,,
SolaireBox,280000,31/01/2017,https://www.jaimelesstartups.fr/solairebox/,,,,,,
ZIQY,1 million d'euros,31/01/2017,https://www.jaimelesstartups.fr/news/ziqy/,,,,,,
Talkwalker,5 millions d'euros,30/01/2017,https://www.jaimelesstartups.fr/news/talkwalker/,,,,,,
GoCater,3M€,20/01/2017,https://www.jaimelesstartups.fr/news/gocater/,,,,,,
PlayBots,100k€,19/01/2017,https://www.jaimelesstartups.fr/news/playbots-2/,,,,,,
Flatsy,200 000 € en avril 2016,11/01/2017,https://www.jaimelesstartups.fr/flatsy/,,,,,,
Dial-Once,2 millions d'euros,11/01/2017,https://www.jaimelesstartups.fr/dial-once/,,,,,,
Cherche mon nid,600k,06/01/2017,https://www.jaimelesstartups.fr/cherche-mon-nid-immobilier-quartier/,,,,,,
ZIQY,1 million d'euros,03/01/2017,https://www.jaimelesstartups.fr/ziqy/,,,,,,
Ikimo9,250 000€,03/01/2017,https://www.jaimelesstartups.fr/ikimo9/,,,,,,
Barclap,120000,08/12/2016,https://www.jaimelesstartups.fr/barclap/,,,,,,
Percko,385.000€,24/11/2016,https://www.jaimelesstartups.fr/percko/,,,,,,
LoveBox,100,14/11/2016,https://www.jaimelesstartups.fr/lovebox/,,,,,,
In Sun We Trust,90k€ (love money),09/11/2016,https://www.jaimelesstartups.fr/in-sun-we-trust/,,,,,,
Skaping,600k€,03/11/2016,https://www.jaimelesstartups.fr/skaping/,,,,,,
BLADE,13M€,29/10/2016,https://www.jaimelesstartups.fr/news/blade/,,,,,,
Ikimo9,250 000€,17/10/2016,https://www.jaimelesstartups.fr/news/ikimo9/,,,,,,
Carré d’artistes,500 000€,13/10/2016,https://www.jaimelesstartups.fr/news/carre-dartistes/,,,,,,
NETVENDEUR,NC,10/10/2016,https://www.jaimelesstartups.fr/netvendeur/,,,,,,
PHENIX,"2,5M€",06/10/2016,https://www.jaimelesstartups.fr/news/phenix/,,,,,,
FINALCAD,20M$,28/09/2016,https://www.jaimelesstartups.fr/news/finalcad/,,,,,,
Galeries du Diamant,600.000 eur,27/09/2016,https://www.jaimelesstartups.fr/galeries-du-diamant/,,,,,,
Fichit,40000,21/09/2016,https://www.jaimelesstartups.fr/fichit/,,,,,,
Nuxeo,$30M,20/09/2016,https://www.jaimelesstartups.fr/news/nuxeo/,,,,,,
Marketing 1by1,"1,25 million d'euros",16/09/2016,https://www.jaimelesstartups.fr/news/marketing-1by1/,,,,,,
Plüm Énergie,1 million,13/09/2016,https://www.jaimelesstartups.fr/news/plum-energie/,,,,,,
Reezocar,3 000 000,06/09/2016,https://www.jaimelesstartups.fr/news/reezocar/,,,,,,
GuestToGuest,4 millions d'euros auprès de la MAIF,06/09/2016,https://www.jaimelesstartups.fr/guesttoguest/,,,,,,
Storyzy,820.000 euros,01/09/2016,https://www.jaimelesstartups.fr/news/storyzy/,,,,,,
MainTool,500K€,31/08/2016,https://www.jaimelesstartups.fr/news/maintool/,,,,,,
YouShould,500 000€,31/08/2016,https://www.jaimelesstartups.fr/youshould-2/,,,,,,
Locavorium,250 000 €,25/08/2016,https://www.jaimelesstartups.fr/locavorium/,,,,,,
HostnFly,400 000 €,24/08/2016,https://www.jaimelesstartups.fr/hostnfly/,,,,,,
Marguerite,Non effectée,23/08/2016,https://www.jaimelesstartups.fr/marguerite/,,,,,,
B-Reputation,1000000,22/08/2016,https://www.jaimelesstartups.fr/b-reputation/,,,,,,
Studapart,700 000 euros,22/08/2016,https://www.jaimelesstartups.fr/studapart/,,,,,,
JustDare,200K,28/07/2016,https://www.jaimelesstartups.fr/news/justdare/,,,,,,
Kaps,1500 euros,28/06/2016,https://www.jaimelesstartups.fr/kaps/,,,,,,
BRAND AND CELEBRITIES,3 millions €,20/06/2016,https://www.jaimelesstartups.fr/news/brand-and-celebrities/,,,,,,
CARIZY,1 000 000,14/06/2016,https://www.jaimelesstartups.fr/carizy/,,,,,,
Plezi,3 M€,08/06/2016,https://www.jaimelesstartups.fr/plezi/,,,,,,
Izziplace,5000,31/05/2016,https://www.jaimelesstartups.fr/news/izziplace-3/,,,,,,
HomeToGo,20m$,24/05/2016,https://www.jaimelesstartups.fr/hometogo/,,,,,,
Meetphone,2 millions,10/05/2016,https://www.jaimelesstartups.fr/news/meetphone/,,,,,,
MYevent,/,09/05/2016,https://www.jaimelesstartups.fr/myevent/,,,,,,
HELPFOOD,non,07/05/2016,https://www.jaimelesstartups.fr/news/helpfood/,,,,,,
TrainMe,Pas encore de levée de fonds,03/05/2016,https://www.jaimelesstartups.fr/trainme/,,,,,,
TradeMachines,700 000€,27/04/2016,https://www.jaimelesstartups.fr/trademachines/,,,,,,
KAYO,300000,26/04/2016,https://www.jaimelesstartups.fr/kayo/,,,,,,
Copromatc,"(injection en fond propre, comme des grands)",26/04/2016,https://www.jaimelesstartups.fr/copromatc/,,,,,,
iDGARAGES,2 millions,25/04/2016,https://www.jaimelesstartups.fr/idgarages/,,,,,,
GOOT,500 000 euros,20/04/2016,https://www.jaimelesstartups.fr/goot/,,,,,,
Vanted,à venir,19/04/2016,https://www.jaimelesstartups.fr/news/vanted/,,,,,,
Score n’co,300000,30/03/2016,https://www.jaimelesstartups.fr/score-nco/,,,,,,
Clustree,"600K€ (2014) + 2,5M€ (2015)",18/03/2016,https://www.jaimelesstartups.fr/news/clustree/,,,,,,
The Office,en cours,16/03/2016,https://www.jaimelesstartups.fr/the-office-2/,,,,,,
Louez-demenagez,35350,16/03/2016,https://www.jaimelesstartups.fr/louez-demenagez/,,,,,,
Planet Ride,375000,09/03/2016,https://www.jaimelesstartups.fr/planet-ride/,,,,,,
Fiatope,3300 Euros,25/02/2016,https://www.jaimelesstartups.fr/fiatope/,,,,,,
Fanpass,100 000€,18/02/2016,https://www.jaimelesstartups.fr/fanpass/,,,,,,
DESIGN MARKET,400k€,16/02/2016,https://www.jaimelesstartups.fr/design-market/,,,,,,
kookooning,"150 k€ pour la 1°, 1M€ souhaité pour la 2°",11/02/2016,https://www.jaimelesstartups.fr/kookooning/,,,,,,
La Belle Assiette,3M€ au total,09/02/2016,https://www.jaimelesstartups.fr/news/la-belle-assiette-3/,,,,,,
Popcarte,,01/02/2016,https://www.jaimelesstartups.fr/popcarte-2/,,,,,,
DESIGN MARKET,400 000,12/01/2016,https://www.jaimelesstartups.fr/news/design-market/,,,,,,
La Belle Assiette,"1,3M€",04/01/2016,https://www.jaimelesstartups.fr/la-belle-assiette-aperitif-dinatoire-buffet-chef-a-domicile/,,,,,,
Click & Boat,500 000,18/12/2015,https://www.jaimelesstartups.fr/news/click-boat/,,,,,,
Alcrys,500 KE,05/12/2015,https://www.jaimelesstartups.fr/news/alcrys/,,,,,,
AnimationEvenement com,Aucune,25/11/2015,https://www.jaimelesstartups.fr/news/animationevenement-com/,,,,,,
Upfluence,"$340,000",12/11/2015,https://www.jaimelesstartups.fr/upfluence/,,,,,,
Bruno matelas,/,06/11/2015,https://www.jaimelesstartups.fr/bruno-matelas/,,,,,,
Beedeez,150 000€,20/10/2015,https://www.jaimelesstartups.fr/news/beedeez/,,,,,,
REEZOCAR,440 000 euros en 2014 - Une seconde à venir fin 2015,15/10/2015,https://www.jaimelesstartups.fr/reezocar/,,,,,,
Ouistock,600 000,12/10/2015,https://www.jaimelesstartups.fr/ouistock/,,,,,,
DRESSWING,200 000,28/09/2015,https://www.jaimelesstartups.fr/dresswing/,,,,,,
Yeeply Mobile,320000€,15/09/2015,https://www.jaimelesstartups.fr/yeeply-mobile/,,,,,,
Luckyfind,non effectuée,08/09/2015,https://www.jaimelesstartups.fr/luckyfind/,,,,,,
Eurecab,100 000,19/08/2015,https://www.jaimelesstartups.fr/eurecab/,,,,,,
Uppler,En cours,18/08/2015,https://www.jaimelesstartups.fr/uppler/,,,,,,
Valoro Path,75000 EUR,08/08/2015,https://www.jaimelesstartups.fr/news/valoro-path/,,,,,,
Le Jeune Conducteur,25000,04/08/2015,https://www.jaimelesstartups.fr/le-jeune-conducteur/,,,,,,
Poulayot Studios,,03/08/2015,https://www.jaimelesstartups.fr/poulayot-studios/,,,,,,
City-Drop,Non,22/07/2015,https://www.jaimelesstartups.fr/city-drop/,,,,,,
Privateaser,300 000 euros,24/06/2015,https://www.jaimelesstartups.fr/privateaser/,,,,,,
Fabrica de Startups,-,22/06/2015,https://www.jaimelesstartups.fr/news/fabrica-de-startups/,,,,,,
Clever Cloud,Confidentielle,09/10/2013,https://www.jaimelesstartups.fr/clever-cloud/,,,,,,
Timbreos,Non communiqué,07/10/2013,https://www.jaimelesstartups.fr/timbreos/,,,,,,
FretBay,431000,30/09/2013,https://www.jaimelesstartups.fr/fretbay/,,,,,,
Treez,300k€,24/09/2013,https://www.jaimelesstartups.fr/treez/,,,,,,
Monsieurtshirt,Fonds propres,23/09/2013,https://www.jaimelesstartups.fr/monsieurtshirt/,,,,,,
Simplon co,0 / fonds propres,29/08/2013,https://www.jaimelesstartups.fr/simplon-co/,,,,,,
Des Bras en plus,non,24/06/2013,https://www.jaimelesstartups.fr/des-bras-en-plus/,,,,,,
YouLoveWords,400.000 euros,20/06/2013,https://www.jaimelesstartups.fr/youlovewords/,,,,,,
Lingueo,NC,20/06/2013,https://www.jaimelesstartups.fr/lingueo/,,,,,,
SportEasy,Joker !,03/06/2013,https://www.jaimelesstartups.fr/sporteasy/,,,,,,
